Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,HouseAge,YearsSinceRemodel,PricePerSF,TotalBath,TotalPorchSF,IsRenovated
481,20,RL,98.0,16033.0,Pave,IR1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,378.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1261,Unf,0,572,1833,GasA,Ex,Y,SBrkr,1850,0,0,1850.0,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,3,772.0,TA,TA,Y,519,112,0,0,0,0,0,3,2006,WD,Normal,326000,4455.0,22,21,73.17620650953984,3.0,112,1
482,20,RL,72.0,11846.0,Pave,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,562.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1567,Unf,0,225,1792,GasA,Ex,Y,SBrkr,1792,0,0,1792.0,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2003.0,Fin,3,874.0,TA,TA,Y,206,49,0,0,0,0,0,8,2006,WD,Normal,374000,4458.0,23,22,83.8941229250785,3.0,49,1
483,70,RM,50.0,2500.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,0.0,Gd,TA,PConc,TA,TA,No,ALQ,299,Unf,0,611,910,GasA,Ex,Y,SBrkr,916,910,0,1826.0,1,0,1,1,4,1,Ex,7,Min2,1,Gd,Attchd,1915.0,Unf,1,164.0,Fa,Fa,Y,0,0,0,0,0,0,0,6,2009,WD,Normal,155000,2900.0,111,21,53.44827586206897,2.5,0,1
484,120,RM,32.0,4500.0,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,Twnhs,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,116.0,TA,TA,PConc,Ex,TA,No,GLQ,897,Unf,0,319,1216,GasA,Ex,Y,SBrkr,1216,0,0,1216.0,1,0,2,0,2,1,TA,5,Typ,0,Gd,Attchd,1998.0,Unf,2,402.0,TA,TA,Y,0,125,0,0,0,0,0,5,2006,WD,Normal,164000,2834.0,28,28,57.868736767819335,3.0,125,0
485,20,RL,69.0,7758.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1962,2001,Gable,CompShg,HdBoard,Plywood,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,588,Unf,0,411,999,GasA,Gd,Y,SBrkr,999,0,0,999.0,1,0,1,0,3,1,Gd,6,Typ,0,Gd,Detchd,1963.0,Unf,1,264.0,TA,TA,Y,0,132,0,0,0,0,0,3,2007,WD,Normal,132500,2262.0,64,25,58.57648099027409,2.0,132,1
486,20,RL,80.0,9600.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,607,Unf,0,506,1113,GasA,Gd,Y,SBrkr,1113,0,0,1113.0,0,0,1,0,3,1,Gd,5,Typ,1,Gd,Attchd,1950.0,Unf,1,264.0,TA,TA,Y,0,80,120,0,0,0,0,7,2009,WD,Normal,147000,2490.0,76,19,59.036144578313255,1.0,200,1
487,20,RL,79.0,10289.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,168.0,TA,TA,CBlock,TA,TA,No,ALQ,836,Unf,0,237,1073,GasA,TA,Y,SBrkr,1073,0,0,1073.0,1,0,1,1,3,1,TA,6,Typ,0,Gd,Attchd,1965.0,RFn,2,515.0,TA,TA,Y,0,0,0,0,0,0,0,6,2007,WD,Normal,156000,2661.0,61,61,58.62457722660654,2.5,0,0
488,20,RL,70.0,12243.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1971,1971,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,998,Unf,0,486,1484,GasA,Gd,Y,SBrkr,1484,0,0,1484.0,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1971.0,Unf,2,487.0,TA,TA,Y,224,0,0,0,180,0,0,2,2007,WD,Normal,175000,3455.0,55,55,50.65123010130246,2.0,180,0
489,190,RL,60.0,10800.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1900,1970,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,Fa,CBlock,TA,Fa,No,BLQ,664,Unf,0,290,954,GasA,TA,N,FuseA,1766,648,0,2414.0,0,0,2,0,3,2,TA,10,Mod,1,Gd,Attchd,1970.0,Unf,2,520.0,TA,Fa,N,142,0,0,0,0,0,0,5,2006,ConLD,Normal,160000,3888.0,126,56,41.1522633744856,2.0,0,1
490,180,RM,21.0,1526.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,8,1970,2002,Gable,CompShg,CemntBd,CmentBd,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,515,Unf,0,115,630,GasA,TA,Y,SBrkr,630,0,0,630.0,1,0,1,0,1,1,Gd,3,Typ,0,Gd,Attchd,1970.0,Unf,1,286.0,TA,TA,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,86000,1546.0,56,24,55.627425614489006,2.0,0,1
491,160,RM,69.0,2665.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,264,264,GasA,TA,Y,SBrkr,616,688,0,1304.0,0,0,1,1,3,1,TA,4,Typ,1,Gd,BuiltIn,1976.0,Fin,1,336.0,TA,TA,Y,141,24,0,0,0,0,0,6,2008,WD,Normal,115000,1904.0,50,50,60.39915966386555,1.5,24,0
492,50,RL,79.0,9490.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,BLQ,403,Rec,165,238,806,GasA,TA,Y,FuseA,958,620,0,1578.0,1,0,1,0,3,1,Fa,5,Typ,2,TA,Attchd,1941.0,Unf,1,240.0,TA,TA,Y,0,0,32,0,0,0,0,8,2006,WD,Normal,133000,2624.0,85,76,50.6859756097561,2.0,32,1
493,60,RL,105.0,15578.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Gd,Y,SBrkr,728,728,0,1456.0,0,0,2,1,3,1,TA,8,Typ,0,Gd,Attchd,2006.0,RFn,2,429.0,TA,TA,Y,0,0,0,0,0,0,0,5,2006,New,Partial,172785,2613.0,20,20,66.12514351320321,2.5,0,0
494,20,RL,70.0,7931.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,BLQ,374,LwQ,532,363,1269,GasA,TA,Y,FuseA,1269,0,0,1269.0,0,0,1,1,3,1,TA,6,Typ,1,Fa,Detchd,1964.0,Unf,1,308.0,TA,TA,Y,0,0,0,0,0,0,0,6,2008,WD,Normal,155000,2846.0,66,66,54.462403373155304,1.5,0,0
495,30,RM,50.0,5784.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,190,190,GasA,Gd,Y,FuseA,886,0,0,886.0,0,0,1,0,2,1,TA,4,Typ,0,Gd,Attchd,1938.0,Unf,1,273.0,TA,TA,Y,144,20,80,0,0,0,0,12,2009,WD,Normal,91300,1349.0,88,30,67.67976278724981,1.0,100,1
496,30,C (all),60.0,7879.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Rec,495,Unf,0,225,720,GasA,TA,N,FuseA,720,0,0,720.0,0,0,1,0,2,1,TA,4,Typ,0,Gd,Attchd,1980.0,Unf,0,0.0,TA,TA,N,0,523,115,0,0,0,0,11,2009,WD,Abnorml,34900,1440.0,106,76,24.23611111111111,1.0,638,1
497,20,RL,69.0,12692.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1231,Unf,0,1969,2052,GasA,Ex,Y,SBrkr,3228,0,0,2747.625,1,0,3,0,4,1,Gd,10,Typ,1,Gd,Attchd,1992.0,RFn,2,546.0,TA,TA,Y,264,75,291,0,0,0,0,5,2007,WD,Normal,430000,5345.625,34,33,80.4396118321057,4.0,366,1
498,50,RL,60.0,9120.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,6,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,Gd,PConc,TA,TA,No,Rec,329,Unf,0,697,1026,GasA,Ex,Y,SBrkr,1133,687,0,1820.0,1,0,2,0,4,1,TA,8,Typ,0,Gd,Detchd,1925.0,Unf,1,240.0,TA,TA,N,0,100,0,0,0,0,0,6,2008,WD,Normal,184000,3086.0,101,76,59.62410887880752,3.0,100,1
499,20,RL,65.0,7800.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2004,Hip,CompShg,HdBoard,HdBoard,89.0,TA,TA,PConc,TA,TA,No,ALQ,450,Unf,0,414,864,GasA,Ex,Y,SBrkr,899,0,0,899.0,0,0,1,0,3,1,Gd,5,Typ,0,Gd,Attchd,1967.0,Fin,1,288.0,TA,TA,Y,64,0,0,0,0,0,0,6,2009,WD,Normal,130000,2051.0,59,22,63.38371526084837,1.0,0,1
500,20,RL,70.0,7535.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1985,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,111,LwQ,279,522,912,GasA,Fa,Y,SBrkr,912,0,0,912.0,0,1,1,0,2,1,TA,5,Typ,0,Gd,Attchd,1958.0,Fin,1,297.0,TA,TA,Y,12,285,0,0,0,0,480,6,2007,WD,Normal,120000,2121.0,68,41,56.57708628005658,1.5,285,1
501,160,RM,21.0,1890.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,285.0,TA,TA,CBlock,TA,TA,No,BLQ,356,Unf,0,316,672,GasA,TA,Y,SBrkr,672,546,0,1218.0,0,0,1,1,3,1,TA,7,Typ,0,Gd,Detchd,1973.0,Unf,1,264.0,TA,TA,Y,144,28,0,0,0,0,0,5,2007,WD,Normal,113000,2154.0,53,53,52.460538532961934,1.5,28,0
502,60,FV,75.0,9803.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,400,Unf,0,466,866,GasA,Gd,Y,SBrkr,866,902,0,1768.0,0,0,2,1,3,1,Gd,7,Typ,0,Gd,Attchd,2005.0,RFn,2,603.0,TA,TA,Y,0,108,0,0,0,0,0,2,2008,WD,Normal,226700,3237.0,21,21,70.03398208217486,2.5,108,0
503,20,RL,70.0,9170.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,698,GLQ,96,420,1214,GasA,Ex,Y,SBrkr,1214,0,0,1214.0,1,0,1,0,2,1,TA,6,Typ,0,Gd,Detchd,1965.0,Unf,2,461.0,Fa,Fa,Y,0,0,184,0,0,0,400,4,2007,WD,Normal,140000,2889.0,61,61,48.45967462789893,2.0,184,0
504,20,RL,100.0,15602.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,8,1959,1997,Gable,CompShg,BrkFace,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1247,Unf,0,254,1501,GasA,TA,Y,SBrkr,1801,0,0,1801.0,1,0,2,0,1,1,TA,6,Typ,2,TA,Attchd,1959.0,Fin,2,484.0,TA,TA,Y,0,54,0,0,161,0,0,3,2010,WD,Normal,289000,3786.0,67,29,76.3338615953513,3.0,215,1
505,160,RL,24.0,2308.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,0.0,TA,TA,CBlock,TA,TA,No,ALQ,257,Rec,495,103,855,GasA,TA,Y,SBrkr,855,467,0,1322.0,0,1,2,1,3,1,TA,6,Typ,1,Fa,Attchd,1974.0,Unf,2,440.0,TA,TA,Y,260,0,0,0,0,0,0,6,2009,WD,Normal,147000,2617.0,52,52,56.171188383645394,3.0,0,0
506,90,RM,60.0,7596.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,Duplex,2Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,360.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,960,960,GasA,Gd,Y,SBrkr,960,1000,0,1960.0,0,0,2,0,4,2,TA,10,Typ,0,Gd,Detchd,1952.0,Unf,2,400.0,TA,TA,N,0,0,0,0,0,0,0,7,2009,COD,Normal,124500,3320.0,74,74,37.5,2.0,0,0
507,60,RL,80.0,9554.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,125.0,Gd,TA,PConc,Gd,TA,No,GLQ,380,Unf,0,397,777,GasA,Ex,Y,SBrkr,1065,846,0,1911.0,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1993.0,RFn,2,471.0,TA,TA,Y,182,81,0,0,0,0,0,9,2006,WD,Normal,215000,3159.0,33,32,68.05951250395695,2.5,81,1
508,20,FV,75.0,7862.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,27,Unf,0,1191,1218,GasA,Ex,Y,SBrkr,1218,0,0,1218.0,0,0,2,0,2,1,Gd,4,Typ,0,Gd,Attchd,2009.0,Fin,2,676.0,TA,TA,Y,0,102,0,0,0,0,0,9,2009,New,Partial,208300,3112.0,17,17,66.93444730077121,2.0,102,0
509,70,RM,60.0,9600.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,9,1928,2005,Gambrel,CompShg,MetalSd,MetalSd,0.0,TA,Ex,BrkTil,TA,TA,No,Rec,141,Unf,0,548,689,GasA,Ex,Y,SBrkr,689,689,0,1378.0,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Detchd,1928.0,Unf,2,360.0,TA,TA,N,0,0,116,0,0,0,0,10,2008,WD,Normal,161000,2427.0,98,21,66.33704161516275,2.0,116,1
510,20,RL,80.0,9600.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,132.0,TA,TA,CBlock,TA,TA,No,ALQ,991,Unf,0,50,1041,GasA,Ex,Y,SBrkr,1041,0,0,1041.0,1,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1959.0,RFn,1,270.0,TA,TA,Y,224,88,0,0,0,0,0,7,2009,WD,Normal,124500,2352.0,67,67,52.933673469387756,2.0,88,0
511,20,RL,75.0,14559.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Hip,CompShg,Wd Sdng,Wd Sdng,70.0,Gd,TA,CBlock,TA,TA,No,BLQ,650,Rec,180,178,1008,GasA,Ex,Y,SBrkr,1363,0,0,1363.0,1,0,1,0,2,1,TA,6,Min1,2,TA,CarPort,1951.0,Unf,1,288.0,TA,TA,Y,324,42,0,0,168,0,2000,6,2009,WD,Normal,164900,2659.0,75,26,62.01579541180895,2.0,210,1
512,120,RL,40.0,6792.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1368,1368,GasA,Ex,Y,SBrkr,1368,0,0,1368.0,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2,474.0,TA,TA,Y,132,35,0,0,0,0,0,3,2006,New,Partial,202665,3210.0,21,20,63.13551401869159,2.0,35,1
513,20,RL,70.0,9100.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,521,LwQ,174,169,864,GasA,TA,Y,SBrkr,864,0,0,864.0,1,0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,1964.0,Unf,2,624.0,TA,TA,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,129900,2352.0,68,68,55.22959183673469,2.0,0,0
514,20,RL,71.0,9187.0,Pave,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,PConc,TA,TA,No,ALQ,336,Unf,0,748,1084,GasA,TA,Y,SBrkr,1080,0,0,1080.0,0,0,1,1,3,1,TA,5,Typ,0,Gd,Attchd,1983.0,Unf,2,484.0,TA,TA,Y,120,0,158,0,0,0,0,6,2007,WD,Normal,134000,2648.0,43,43,50.60422960725076,1.5,158,0
515,45,RL,55.0,10594.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Unf,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,768,768,Grav,Fa,N,SBrkr,789,0,0,789.0,0,0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,1926.0,Unf,1,200.0,Po,Po,Y,0,0,112,0,0,0,0,6,2007,WD,Normal,96500,1757.0,100,76,54.92316448491747,1.0,112,1
516,20,RL,94.0,12220.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2009,2009,Hip,CompShg,CemntBd,CmentBd,305.0,Ex,TA,CBlock,Ex,TA,No,GLQ,1436,Unf,0,570,2006,GasA,Ex,Y,SBrkr,2020,0,0,2020.0,1,0,2,1,3,1,Ex,9,Typ,1,Gd,Attchd,2009.0,Fin,3,900.0,TA,TA,Y,156,54,0,0,0,0,0,9,2009,New,Partial,402861,4926.0,17,17,81.78258221680878,3.5,54,0
517,80,RL,69.0,10448.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,333.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,689,689,GasA,TA,Y,SBrkr,1378,741,0,2119.0,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1972.0,RFn,2,583.0,TA,TA,Y,0,104,0,0,0,0,0,8,2009,COD,Abnorml,158000,3391.0,54,54,46.59392509584193,2.5,104,0
518,60,RL,79.0,10208.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,921.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1264,1264,GasA,Ex,Y,SBrkr,1277,1067,0,2344.0,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1996.0,RFn,3,889.0,TA,TA,Y,220,0,0,0,0,0,0,7,2009,WD,Normal,265000,4497.0,30,29,58.92817433844785,2.5,0,1
519,60,RL,69.0,9531.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,706,Unf,0,88,794,GasA,Ex,Y,SBrkr,882,914,0,1796.0,1,0,2,1,3,1,TA,7,Typ,0,Gd,Attchd,1998.0,RFn,2,546.0,TA,TA,Y,0,36,0,0,0,0,0,5,2007,WD,Normal,211000,3136.0,28,28,67.28316326530613,3.5,36,0
520,70,RL,53.0,10918.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,9,1926,2004,Gambrel,CompShg,MetalSd,MetalSd,0.0,Gd,TA,BrkTil,Gd,TA,No,Unf,0,Unf,0,1276,1276,GasA,Ex,Y,SBrkr,1276,804,0,2080.0,0,0,1,1,3,1,Gd,9,Typ,2,Gd,Detchd,1926.0,Unf,1,282.0,TA,TA,Y,0,0,0,0,145,0,0,6,2009,WD,Normal,234000,3638.0,100,22,64.32105552501375,1.5,145,1
521,190,RL,60.0,10800.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,7,1900,2000,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,0,42,GasA,TA,N,FuseA,694,600,0,1294.0,0,0,2,0,3,2,TA,7,Typ,0,Gd,Attchd,1980.0,Unf,0,0.0,TA,TA,N,220,114,210,0,0,0,0,8,2008,WD,Normal,106250,1336.0,126,26,79.52844311377245,2.0,324,1
522,20,RL,90.0,11988.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,Rec,777,Unf,0,467,1244,GasA,Ex,Y,FuseA,1244,0,0,1244.0,0,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,Unf,1,336.0,TA,TA,Y,0,40,0,0,0,0,0,5,2007,WD,Normal,150000,2824.0,69,69,53.11614730878187,1.5,40,0
523,50,RM,50.0,5000.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,1947,1950,Gable,CompShg,CemntBd,CmentBd,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,399,Unf,0,605,1004,GasA,Ex,Y,SBrkr,1004,660,0,1664.0,0,0,2,0,3,1,TA,7,Typ,2,Gd,Detchd,1950.0,Unf,2,420.0,TA,TA,Y,0,24,36,0,0,0,0,10,2006,WD,Normal,159000,3088.0,79,76,51.48963730569948,2.0,60,1
524,60,RL,130.0,17673.5,Pave,IR1,Bnk,AllPub,Inside,Gtl,Edwards,PosN,PosN,1Fam,2Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,762.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2260,Unf,0,878,2052,GasA,Ex,Y,SBrkr,3138,1538,0,2747.625,1,0,3,1,3,1,Ex,11,Typ,1,Gd,BuiltIn,2007.0,Fin,3,884.0,TA,TA,Y,208,406,0,0,0,0,0,10,2007,New,Partial,184750,5683.625,19,18,32.505663199102685,4.5,406,1
525,60,RL,95.0,11787.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,594.0,Gd,TA,PConc,Gd,TA,No,GLQ,719,Unf,0,660,1379,GasA,Ex,Y,SBrkr,1383,1015,0,2398.0,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1996.0,Fin,3,834.0,TA,TA,Y,239,60,0,0,0,0,0,8,2007,WD,Normal,315750,4611.0,30,29,68.4775536759922,3.5,60,1
526,20,FV,62.0,7500.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1257,1257,GasA,Ex,Y,SBrkr,1266,0,0,1266.0,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2005.0,Unf,2,453.0,TA,TA,Y,38,144,0,0,0,0,0,4,2006,WD,Normal,176000,2976.0,21,21,59.13978494623656,2.0,144,0
527,20,RL,70.0,13300.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,Gd,TA,No,Rec,377,Unf,0,551,928,GasA,TA,Y,SBrkr,928,0,0,928.0,0,0,1,0,2,1,TA,4,Typ,0,Gd,Attchd,1956.0,Unf,1,252.0,TA,TA,Y,261,0,156,0,0,0,0,6,2007,WD,Normal,132000,2108.0,70,26,62.618595825426944,1.0,156,1
528,60,RL,67.0,14948.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,268.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1330,Unf,0,122,1452,GasA,Ex,Y,SBrkr,1476,1237,0,2713.0,1,0,2,1,3,1,Ex,11,Typ,1,Gd,Attchd,2008.0,Fin,3,858.0,TA,TA,Y,126,66,0,0,0,0,0,11,2008,New,Partial,446261,5023.0,18,18,88.84351980887915,3.5,66,0
